Id,SalePrice
1461,115573.12742845918
1462,154244.29898257143
1463,189971.81687617087
1464,188081.71287580536
1465,213324.90915731734
1466,177775.5900451992
1467,180597.4223951448
1468,172311.40710991647
1469,183137.63736091772
1470,121532.97331168831
1471,177133.46854855475
1472,89084.99126181152
1473,100533.29940322193
1474,144755.15518725154
1475,117970.71468209865
1476,403310.3440684887
1477,275152.2361664006
1478,305990.9341666336
1479,301402.2099973425
1480,467179.192208275
1481,346228.2106391057
1482,217576.1954246988
1483,176506.5115952997
1484,170366.4602928767
1485,188859.27577933078
1486,192796.3307847001
1487,358602.09401423595
1488,249316.68922132056
1489,202255.33259227942
1490,237408.8484289093
1491,194170.52794909672
1492,94026.6361222783
1493,182057.25027246296
1494,322649.4898282676
1495,288557.9216708464
1496,214881.04620168672
1497,193605.3651433869
1498,165197.31771696778
1499,165018.31377740428
1500,158955.83971832774
1501,181252.57459062684
1502,152391.30341264838
1503,269016.82279377483
1504,242948.2487589346
1505,211619.407613173
1506,190670.6617680729
1507,244259.8826351003
1508,200589.3398726985
1509,159348.91429775636
1510,141676.2561576573
1511,147900.19139700313
1512,166137.51018486332
1513,147974.87463979173
1514,164304.35517685433
1515,188374.90616419323
1516,160048.21942871436
1517,155412.9694123549
1518,142489.98018872587
1519,197165.49560268054
1520,135674.6291294012
1521,133228.41287294828
1522,174615.14831506024
1523,113671.67875666801
1524,125926.9242132245
1525,128637.90421007625
1526,130604.59747275506
1527,109043.89620328195
1528,132276.3504991032
1529,142769.46918417007
1530,166141.70189568066
1531,107149.4960863197
1532,98392.21354576576
1533,131731.23114258357
1534,123932.57529689414
1535,168565.7146532934
1536,111850.7075492176
1537,72773.64363822601
1538,174924.61472063162
1539,207151.95117302585
1540,92584.48982230287
1541,142003.12969236213
1542,146413.41026700925
1543,181529.87612294985
1544,82173.07697008678
1545,111302.1021356182
1546,132441.17820588665
1547,128134.58894603186
1548,132780.5288927508
1549,104246.71810428236
1550,139403.50521978512
1551,115105.8081562209
1552,124432.56955285618
1553,147797.41711900826
1554,105992.63500306824
1555,175706.25465356626
1556,86503.45692454612
1557,95435.92338368534
1558,90982.20467299133
1559,88494.30591842877
1560,142960.20856545476
1561,117255.56996016928
